contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599100,pnps_ERR598958,pnps_ERR598955,pnps_ERR598983,pnps_ERR599170,pnps_ERR598963,pnps_ERR598964,pnps_ERR599003,pnps_ERR599136,pnps_ERR599001,pnps_ERR598985,pnps_ERR598996,pnps_ERR599095,pnps_ERR598944,pnps_ERR598976,pnps_ERR599047,pnps_ERR599029,pnps_ERR599123,pnps_ERR598968,pnps_ERR598986,pnps_ERR599166,pnps_ERR598950,pnps_ERR599078
c_MHASMcontig_411359,NAT,736011,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,0.12890838267355664,,,,,,
c_MHASMcontig_411359,NAT,736012,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,,,,0.27266365660945824,,,,,,
c_MHASMcontig_411359,NAT,736014,integron,C!!!O,"Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones",0.0,,,,,,,,0.061607153375065664,,,,,,,,0.04402825058584572,,,,,,
c_MHASMcontig_411359,NAT,736015,integron,C,Energy production and conversion,0.11459815744138993,,,,,,,,,,,,,,,,0.0977038670553083,,,,,,
c_MHASMcontig_418406,NAT,745265,non-integron,K,Transcription,0.0,,0.004142648759918,,0.02008644513449637,,,,0.014947207311213602,0.0014776299787700269,,0.00504729570446659,0.005940238468886362,,0.0043099357160071424,,0.0,0.0033363761399780485,,0.0020529098627609173,,,0.003483822342433034
c_MHASMcontig_418406,NAT,745266,integron,J,"Translation, ribosomal structure and biogenesis",,,,,0.026885659924567668,,,,,,,,,,0.022649406707854598,,,,,,,,
c_MHASMcontig_418406,NAT,745268,non-integron,J,"Translation, ribosomal structure and biogenesis",0.013736613832625678,0.005752874469500386,0.012001873428387095,0.013228975654150588,0.012326552291825731,0.010875318603577894,0.006813511595379875,,0.005467304521435074,0.012288378155072914,0.0141428944937837,0.010949214099905928,0.014064640005434588,0.0005906977467235773,0.010848079632434766,0.0018251552350809067,0.0013994449592093638,0.012818611359104651,0.011782453405433579,0.021947621963789268,0.006602565521819565,,0.02224324123767656
c_MHASMcontig_444257,NAT,780158,non-integron,E,Amino acid transport and metabolism,0.026321714854878664,,0.0343927877966851,,0.026818340598973225,0.032472963585110634,,,0.026866130199963967,,,0.03978884204018165,0.02281308737189812,,0.051322161621507614,,0.020646911249213053,0.02752205893898705,0.02780740037333953,,,,
c_MHASMcontig_444257,NAT,780159,integron,J,"Translation, ribosomal structure and biogenesis",0.03598210201275602,,0.01248466843455945,,0.07064859544729789,0.03671500858898973,,,0.02217534618382371,,,0.04040943656476713,0.039284696015887695,,0.06508004929669889,,0.04442486300846063,0.044228668447566136,0.02813910671697058,,,,
c_MHASMcontig_444257,NAT,780160,integron,J,"Translation, ribosomal structure and biogenesis",0.08632142898996306,,0.10209801201965044,,0.1437312629546564,0.08613633532438031,,,0.09754933375023787,,,0.10286778242985913,0.09137081253558478,,0.04406172162043877,,0.08040029023113393,0.09420484065850238,0.1172056808361468,,,,
c_MHASMcontig_490483,NAT,847562,non-integron,J!!!E,"Translation, ribosomal structure and biogenesis!!!Amino acid transport and metabolism",,,,,,,,,,,0.01250938320764019,,,,,,,,,,,,
c_MHASMcontig_490483,NAT,847563,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,0.0,,,,,,,,,,,,
c_MHASMcontig_492743,NAT,851771,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,0.005697921316665956,,,,,,0.1409919415075647,,,0.08836223732963605,,,,,,,,0.06917034481616703,,0.13654379162752725
c_MHASMcontig_542701,NAT,945525,non-integron,C,Energy production and conversion,,,,,,,0.12824344860050793,,,,0.14373132284596682,,,0.13240283847926762,,0.1257917405798459,,,,,0.1238414749002442,,
c_MHASMcontig_542701,NAT,945526,integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,0.04866329409142234,,
c_MHASMcontig_542701,NAT,945527,integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,0.08943371616741068,,
c_MHASMcontig_543225,NAT,946457,non-integron,,,,,,,,,0.36234733327044005,,,,,,,,,,,,,,,,
c_MHASMcontig_543225,NAT,946458,non-integron,,,,,,,,,,,,,,,,,,,,,,,1.0605692043376185,,
c_MHASMcontig_568352,NAT,995956,integron,R,General function prediction only,,0.17358483156945967,,,,,0.07465010372016845,,,,,,,0.07687551424558796,,0.07071894025187486,,,,,0.03454502277899782,,
c_MHASMcontig_572673,NAT,1004868,non-integron,G,Carbohydrate transport and metabolism,,,,0.0984833828520339,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004869,non-integron,K,Transcription,,,,0.03270585487109475,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004870,non-integron,H,Coenzyme transport and metabolism,,,,0.29803275072384433,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004871,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,0.07768330888360835,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004872,non-integron,O!!!O,"Posttranslational modification, protein turnover, chaperones!!!Posttranslational modification, protein turnover, chaperones",,,,0.03259582955050039,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004873,non-integron,H,Coenzyme transport and metabolism,,,,0.11155594469240117,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004874,non-integron,H,Coenzyme transport and metabolism,,,,0.22144822447314627,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004875,integron,H,Coenzyme transport and metabolism,,,,0.9909029750878079,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004876,integron,E,Amino acid transport and metabolism,,,,0.0406732727950204,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_572673,NAT,1004877,non-integron,D!!!L,"Cell cycle control, cell division, chromosome partitioning!!!Replication, recombination and repair",,,,0.08106722290261527,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_574829,NAT,1009416,non-integron,I,Lipid transport and metabolism,,,,0.13337783098173153,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_574829,NAT,1009417,integron,J,"Translation, ribosomal structure and biogenesis",,,,0.14202482114565174,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_574829,NAT,1009418,integron,J,"Translation, ribosomal structure and biogenesis",,,,0.0596599620610832,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_574829,NAT,1009421,non-integron,R,General function prediction only,,,,0.10830159053772533,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_574829,NAT,1009422,non-integron,N!!!W,Cell motility!!!Extracellular structures,,,,0.029207292833642262,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_584088,NAT,1028797,non-integron,,,,,,0.2475712345711357,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_593412,NAT,1048690,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,0.17835551658202695,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_593412,NAT,1048691,integron,L!!!X,"Replication, recombination and repair!!!Mobilome: prophages, transposons",,,,0.04621086824489168,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_596017,NAT,1054335,integron,L!!!L,"Replication, recombination and repair!!!Replication, recombination and repair",,,,0.1079445665375688,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_596017,NAT,1054336,integron,E,Amino acid transport and metabolism,,,,0.11412321086089652,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068048,non-integron,,,,,,0.16858135735040852,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068049,integron,,,,,,0.07368556460001724,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068050,non-integron,,,,,,0.1367356122645018,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068051,non-integron,P,Inorganic ion transport and metabolism,,,,0.1560451015597374,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068052,non-integron,E,Amino acid transport and metabolism,,,,0.05293313520378577,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068053,non-integron,V!!!H!!!R,Defense mechanisms!!!Coenzyme transport and metabolism!!!General function prediction only,,,,0.2770631734251839,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068054,non-integron,,,,,,0.10743213122699358,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068055,non-integron,F,Nucleotide transport and metabolism,,,,0.15704830806154413,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068057,non-integron,F,Nucleotide transport and metabolism,,,,0.3825593589421085,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068058,non-integron,F!!!F,Nucleotide transport and metabolism!!!Nucleotide transport and metabolism,,,,0.115721383680145,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068059,non-integron,F,Nucleotide transport and metabolism,,,,0.06518734566406865,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068060,non-integron,F,Nucleotide transport and metabolism,,,,0.2433732076222932,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068061,non-integron,F,Nucleotide transport and metabolism,,,,0.05360297960283136,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068062,non-integron,F,Nucleotide transport and metabolism,,,,0.2235091553691489,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068063,non-integron,F,Nucleotide transport and metabolism,,,,0.08731040642559278,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068064,non-integron,F,Nucleotide transport and metabolism,,,,0.09939392407497326,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_602568,NAT,1068065,non-integron,F,Nucleotide transport and metabolism,,,,0.10517296572851227,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_616912,NAT,1097489,non-integron,G,Carbohydrate transport and metabolism,,,,0.0,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_616912,NAT,1097490,non-integron,E,Amino acid transport and metabolism,,,,0.1328418138097107,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_616912,NAT,1097491,integron,,,,,,0.0,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_616912,NAT,1097492,integron,,,,,,0.011225229261541623,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_616912,NAT,1097493,non-integron,,,,,,0.052101203648698184,0.031233446410979845,0.03311828797630437,,,,0.038195470964076716,,0.0323054952156705,0.055125394663178666,,0.02817731832472955,,,,,0.02835936136840737,,,0.037448522292137285
c_MHASMcontig_618180,NAT,1100289,integron,E!!!G,Amino acid transport and metabolism!!!Carbohydrate transport and metabolism,,,,0.021726260479841216,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_618180,NAT,1100290,integron,,,,,,0.2179053802666529,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_618180,NAT,1100291,integron,,,,,,0.013143846719580464,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_618219,NAT,1100404,non-integron,,,,,,0.19245268731904985,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_635041,NAT,1136069,non-integron,R,General function prediction only,,,,0.25164499627055564,,,,,,,,,,,,,,,,,,,0.21786251851187666
c_MHASMcontig_635041,NAT,1136070,non-integron,E,Amino acid transport and metabolism,,,,0.040256114268387634,,,,,,0.05760743337419444,,,,,,,,,,,,,0.053081148578869836
c_MHASMcontig_635041,NAT,1136071,non-integron,,,,,,0.03508369647929406,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_635041,NAT,1136072,integron,G,Carbohydrate transport and metabolism,,,,0.3969154250298612,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_635041,NAT,1136073,integron,O,"Posttranslational modification, protein turnover, chaperones",,,,0.005041563545321358,,,,,,,,,,,,,0.053916709168961165,,,,,,
c_MHASMcontig_635041,NAT,1136074,integron,P,Inorganic ion transport and metabolism,,,,0.004134207041780015,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_639968,NAT,1146344,integron,O,"Posttranslational modification, protein turnover, chaperones",,,,0.05230343350138883,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_642007,NAT,1150762,integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,,0.0,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_644412,NAT,1155898,non-integron,K,Transcription,,,,0.10329241141787324,,,,,,,,,0.010633417694499941,,,,,,,,,,
c_MHASMcontig_679057,NAT,1187468,non-integron,H,Coenzyme transport and metabolism,,0.124016491056305,,,,,0.11143168203366263,,,,0.10822859572764752,,,0.11436403128861627,,0.11107609318353573,,,,,0.11179835970056223,,
c_MHASMcontig_679057,NAT,1187470,non-integron,M,Cell wall/membrane/envelope biogenesis,,0.13584416446527972,,,,,0.15174813478324095,,,,0.14623492541206298,,,0.15579568215867348,,0.15113038807673845,,,,,0.1704696354062656,,
c_MHASMcontig_707119,NAT,1220200,integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,0.0,,0.3022727272727257,,,,,,0.2534757368635149,,,,,,,,,,,,,0.3415960591132987
c_MHASMcontig_707119,NAT,1220201,integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,0.08263804470928295,,0.17772375818634956,,,,,,0.11398554545693612,,,,,,,,,0.09637685763585746,,,,0.11697961093842832
c_MHASMcontig_707119,NAT,1220202,integron,P,Inorganic ion transport and metabolism,,0.2228785946207962,,,,,,,,,,,,,,,,,0.07483139292709153,,,,
c_MHASMcontig_734394,NAT,1258388,non-integron,D,"Cell cycle control, cell division, chromosome partitioning",,0.10383435103471776,,0.03130518994317278,,0.1079626954736966,0.0906407283954494,,,,0.09942600740282928,,0.1833766283081564,0.08386032451544266,,0.108575278217148,,,0.0853001451588897,0.05149729724084361,0.0479786108946784,,
c_MHASMcontig_734394,NAT,1258389,integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,0.06377627896035867,,,,,
c_MHASMcontig_748933,NAT,1279472,non-integron,E,Amino acid transport and metabolism,,,0.04529568747550332,0.0,0.053657672797793717,0.05344572655522639,,0.003514588819116134,,0.038801143993048466,,0.061483669539635875,0.04096136473422279,,0.05643900943945668,,,0.03578718710691908,0.00398862416281623,0.042669891598259166,,0.0,0.04142060514724361
c_MHASMcontig_748933,NAT,1279473,non-integron,G!!!E!!!R,Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only,,,0.10509343700109036,,0.1107818036420525,0.16729946066064524,,0.09160671897095904,,0.0860462934892355,,0.09037792943202648,0.1190178881692852,,0.11037649067842116,,,0.12235206157382887,0.12559791286591698,0.08220817630190312,,,0.15229351575891306
c_MHASMcontig_748933,NAT,1279474,non-integron,H,Coenzyme transport and metabolism,,,0.04213164358442674,,0.0378976762818776,0.04703880695521845,,0.0440200729074972,0.19156375564138872,0.04089600938155593,,0.0402668147133905,0.03804024919485599,,0.038761759157818224,,0.042278896116959404,0.050784367064459705,0.05274080560028993,0.042322369656939904,,0.054810011407743886,0.037131939252340034
c_MHASMcontig_748933,NAT,1279475,integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,0.09868392655268532,,0.10340108083870513,0.10744870333688493,,0.11933106888359885,,0.100249109870068,,0.10205552935293152,0.10162161484320838,,0.09643004114202552,,,0.11740669653889485,0.08587722293693144,0.09503165786541068,,0.02977145990485606,0.10112117840439992
c_MHASMcontig_777219,NAT,1321458,non-integron,,,,,,,,,0.37179306858182587,,,,0.3477453283361489,,,0.15660743560688514,,0.4521490905520046,,,,,,,
c_MHASMcontig_777219,NAT,1321461,integron,,,,,,,,,0.3135199523525902,,,,,,,,,,,,,,,,
c_MHASMcontig_798120,NAT,1365536,integron,,,,,,,,,,,,,0.08539077247043758,,,,,,,,,,,,
c_MHASMcontig_798120,NAT,1365537,integron,R,General function prediction only,,,,,,,,,,,0.002157229826434045,,,,,,,,,,,,
c_MHASMcontig_798120,NAT,1365538,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,0.04126286736582208,,,,,,,,,,,,
c_MHASMcontig_1004705,NAT,1771753,integron,,,,,,,,,,,,,0.1984901522799221,,,,,,,,,,,,
c_MHASMcontig_1065180,NAT,1871730,non-integron,P,Inorganic ion transport and metabolism,0.0822724333919417,,,,,0.0907190317343993,,,0.06280464020138107,,,0.060445394060309965,,,,,,0.0,0.0,,,,
c_MHASMcontig_1065180,NAT,1871731,integron,F,Nucleotide transport and metabolism,,,,,,0.23893288939118,,,,,,0.2722537615206481,,,0.13982390304149392,,,,,,,,
c_MHASMcontig_1065180,NAT,1871732,integron,J,"Translation, ribosomal structure and biogenesis",,,,,0.9345849259963488,0.3901098138995925,,,,,,0.5299725713491269,,,0.4820192997539834,,,6.641850030284925,,0.3341755498429768,,,
c_MHASMcontig_1065180,NAT,1871733,non-integron,L,"Replication, recombination and repair",,,,,0.1013982448496342,0.0941801186499304,,,1.4720655430482856,,,0.09776967024912353,,,0.09894967388244136,,,0.05847922306051435,0.08231128735756654,0.10541539429161133,,,
c_MHASMcontig_1065180,NAT,1871734,non-integron,J,"Translation, ribosomal structure and biogenesis",0.040842165866661936,,,,,0.14598916910276982,,,0.08003348930056885,,,,,,,,,0.06582721626199903,,,,,
c_MHASMcontig_1100185,NAT,1927838,non-integron,M,Cell wall/membrane/envelope biogenesis,0.026728145778350348,,,,0.02241821912334943,0.02007637691946616,,,0.02988594330769238,,,0.021338759335513772,,,,,0.033613125722303766,0.03229789164202858,0.01756725180021624,,,,
c_MHASMcontig_1100185,NAT,1927839,non-integron,J,"Translation, ribosomal structure and biogenesis",0.10761502127782924,,,,0.10218327064488067,0.10296036127298687,,,0.11409669420320853,,,0.10163476583906267,,,,,0.09556044041817306,0.10306071318931063,0.10049551286816358,,,,
c_MHASMcontig_1194587,NAT,2062272,non-integron,,,,,0.008929251712521466,,0.0,,,,,,,0.0038113188257258342,,,,,,,,,,,
c_MHASMcontig_1194587,NAT,2062273,non-integron,,,0.0771225911547897,,0.03416850117681503,,0.032520612124704765,0.10235370563779328,,,0.07931526642362717,,,0.03606915709161848,,,0.038709700374974725,,0.09613076858643303,0.12678875864426914,,0.025517948325676183,,,
c_MHASMcontig_1194587,NAT,2062274,non-integron,,,,,,,1.0497193530324205,,,,,,,0.3760134714481554,,,,,,,,,,,
c_MHASMcontig_1194587,NAT,2062275,integron,,,0.0597530869126505,,0.10537940408473896,,0.08961106302436149,,,,0.04929940641147103,,,0.0874941980104321,0.04112108640384953,,0.09700071105504526,,0.0,,,0.12058717416981884,,,
c_MHASMcontig_1194587,NAT,2062276,integron,,,,,0.17610517508484896,,,,,,,,,0.19034035854282585,,,,,,,,,,,
c_MHASMcontig_1194587,NAT,2062277,non-integron,,,0.1248821963484713,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1212181,NAT,2085954,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,0.2645312226492525,,,,,,,,,,0.19417764081433264,,,0.2803074066785521
c_MHASMcontig_1212181,NAT,2085955,integron,H,Coenzyme transport and metabolism,,,,0.065055226754444,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1231902,NAT,2105290,non-integron,V,Defense mechanisms,,,,,,,,,,,0.1645239551711168,,,,,,,,,,,,
c_MHASMcontig_1231902,NAT,2105294,non-integron,K,Transcription,,,,,,,,,,,0.01976418490130012,,,,,,,,,,,,
c_MHASMcontig_1239373,NAT,2110962,non-integron,J,"Translation, ribosomal structure and biogenesis",,,0.08055216032245298,,0.08385619859066618,0.04184842469732256,,0.08034764546976794,,0.07765241479521394,,0.08253060195671932,0.0828568589304663,,0.08327193365218556,,,,,0.08052698308996653,,0.07377677123270891,0.07734064137675857
c_MHASMcontig_1239373,NAT,2110963,integron,,,,,0.1122425258482947,,0.10838642345441477,0.11555198134610027,,0.11433583537395565,,0.10920613350063936,,0.1038952636482417,0.11088744781224336,,0.11045791283343376,,,,,0.1000714983535713,,0.09966735096817153,0.10484779034441023
c_MHASMcontig_1239373,NAT,2110964,integron,P,Inorganic ion transport and metabolism,0.038416605450863416,,0.011009744803681635,,0.01158731024320576,0.022876260885864582,,0.011934651144433268,0.03973520138162909,0.013045769494738572,,0.011259596476386087,0.011656915323526845,,0.011762511073575021,,0.07285759152586299,0.04481317767899765,0.06438605791908276,0.010761217899169652,,0.008934870093399801,0.010722813699103207
c_MHASMcontig_1239373,NAT,2110965,integron,T,Signal transduction mechanisms,,,0.08594581729961256,,0.08541235115383439,0.08390714424054152,,0.07658922045882158,0.040335553639539695,0.08319674087437967,,0.08301386754469797,0.0806544399539943,,0.08632339675761437,,,,,0.0809256029829312,,0.07916211879753833,0.08471351737736321
c_MHASMcontig_1259177,NAT,2125907,integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,,,0.6542830133575421,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1259177,NAT,2125908,non-integron,E,Amino acid transport and metabolism,,,,,0.062331846565566174,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1259177,NAT,2125909,integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,0.2016877272882824,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1259177,NAT,2125910,integron,C,Energy production and conversion,,,,,0.0258230155819648,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1378319,NAT,2222133,non-integron,,,,,,,,,,,,,,,,,0.032657350104838063,,,,,,,,
c_MHASMcontig_1378319,NAT,2222134,integron,,,,,,,,,,,,,,,,,0.10019296924185256,,,,,,,,
c_MHASMcontig_1398121,NAT,2245639,non-integron,,,0.058204115537363786,,,,,,,,,,,,,,,,0.0871188594396452,0.10250761531656308,,,,,
c_MHASMcontig_1398121,NAT,2245640,integron,,,,,,,,,,,,,,,,,,,0.19762458838339814,,,,,,
c_MHASMcontig_1429378,NAT,2281729,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,0.0838700400940355,,,,,,,,,,
c_MHASMcontig_1450176,NAT,2306508,non-integron,H,Coenzyme transport and metabolism,0.0,,,,0.04500749531078768,0.03293651520591266,,,0.04542826053399827,,,0.07582399363451513,0.07154380274429924,,0.0789765248443668,,,0.062182788531024484,0.02604972594917972,0.14155443478648932,,,
c_MHASMcontig_1450176,NAT,2306509,integron,M,Cell wall/membrane/envelope biogenesis,0.316951291987944,,,,0.16417937745207833,0.1654020896121623,,,0.2219411434940496,,,0.1582436649098388,0.16859817267682886,,0.13694771954271515,,0.10681411622191164,0.16066425381213975,0.13873603670553064,0.08583121737206183,,,
c_MHASMcontig_1450176,NAT,2306510,integron,L,"Replication, recombination and repair",,,,,0.05992367051624119,0.06696433025065462,,,,,,0.07511430818830425,0.09359720775718612,,0.056181497137655925,,,,,0.14653859866576502,,,
c_MHASMcontig_1464306,NAT,2323427,non-integron,,,,,,,,,,,,,,,,,,,,,,0.4694340289917991,,,
c_MHASMcontig_1464306,NAT,2323428,non-integron,,,,,,,,,,,,,,,,,0.008469022301721724,,,,,0.0,,,
c_MHASMcontig_1513823,NAT,2378233,non-integron,X,"Mobilome: prophages, transposons",,,,,,,,,,,,,,0.05739287263119431,,,,,,,,,
c_MHASMcontig_1513823,NAT,2378244,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,0.3656477853168339,,,,,,,,,
c_MHASMcontig_1513823,NAT,2378247,non-integron,,,,,,,,,,,,,,,,0.0,,,,,,,,,
c_MHASMcontig_1525306,NAT,2392214,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,0.21447743719034376,,,,,,,,,
c_MHASMcontig_1567712,NAT,2444140,non-integron,,,,,,,,,0.0526457029462631,,,,,,,,,,,,,,0.1732635902165406,,
c_MHASMcontig_1567712,NAT,2444143,integron,,,,,,,,,0.17606014114538346,,,,,,,0.1898683068309524,,,,,,,0.3104198324890464,,
c_MHASMcontig_1578455,NAT,2454779,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,0.03087825673101328,,0.016735880763382952,,,
c_MHASMcontig_1578455,NAT,2454780,non-integron,,,,,,,,,,,,0.25482869394365376,,0.1100279443216032,,,,,,0.24212876396635585,,0.30523357599302864,,,
c_MHASMcontig_1578455,NAT,2454781,integron,,,,,,,,,,,,,,,,,,,,0.14147070323222372,,,,,
c_MHASMcontig_1578455,NAT,2454782,non-integron,,,,,,,,,,,,,,,,,,,,0.0065188747485188355,,0.06407625588830787,,,
c_MHASMcontig_1623928,NAT,2497136,integron,C!!!O,"Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,,0.21139210782204707
c_MHASMcontig_1623928,NAT,2497137,integron,C,Energy production and conversion,,,,,0.08096605589121399,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1644687,NAT,2517652,non-integron,,,,,,,,,,,,,,,0.2451771752018573,,,,,,,,,,
c_MHASMcontig_1644687,NAT,2517653,non-integron,,,,,,,0.20301336618913288,,,,,,,0.16579413369341126,0.1670268940229899,,0.28803055867057303,,,,,,,,
c_MHASMcontig_1644687,NAT,2517656,non-integron,,,,,,,,,,,,0.2281070799137205,,,,,,,,,,,,,
c_MHASMcontig_1644687,NAT,2517658,integron,,,,,,,,,,,,0.24544716663342386,,,,,,,,,,,,,0.3128048176493972
c_MHASMcontig_1644687,NAT,2517659,integron,,,,,0.2508927519106349,,0.1920192317696144,,,,,0.18557694185136234,,,0.3045803241951712,,0.4065978420578085,,,,,,,,0.1633470693375915
c_MHASMcontig_1644687,NAT,2517660,non-integron,,,,,,,,,,,,0.1473830152196821,,,0.2315117676694399,,,,,,,,,0.17481684573433526,0.17321404653566924
c_MHASMcontig_1671298,NAT,2542687,integron,,,,,,0.10215272759259522,0.10181709876136584,0.10458827946073944,,,,0.0985214366549761,,0.11666894717512488,0.10879484640422496,,0.1151882267637386,,,0.06415640676974038,0.08717499330776862,0.11799039180411836,,0.04649122558614016,0.10141583037124928
c_MHASMcontig_1671298,NAT,2542688,non-integron,,,,,,,0.015931474536434946,,,,,0.03305931035512025,,0.03226403137663067,0.01784434686058435,,0.026803941715225515,,,,,0.030620060378128318,,,0.020792733375113618
c_MHASMcontig_1700511,NAT,2569558,integron,,,,,,,,,,,,,,,,,0.038408536402733486,,,,,,,,
c_MHASMcontig_1700511,NAT,2569559,integron,,,,,,,,,,,,,,,,,0.030761746952501706,,,,,,,,
c_MHASMcontig_1700511,NAT,2569560,non-integron,,,,,,,,,,,,,,,,,0.0,,,,,,,,
c_MHASMcontig_1703311,NAT,2572299,non-integron,H,Coenzyme transport and metabolism,0.0,,0.07675835581878218,,0.01156307650541552,0.0545233457686769,,,0.06099318386962621,,,0.07812578106991462,,,0.07942487748707787,,0.038228356588426174,0.10088094412719548,0.06696957576239851,0.017838842614800867,,,0.032202482064756004
c_MHASMcontig_1703311,NAT,2572300,integron,J,"Translation, ribosomal structure and biogenesis",,,0.10561356839357587,,,,,,,,,,0.0442979564930784,,0.0972792526401436,,,,,,,,
c_MHASMcontig_1703311,NAT,2572303,non-integron,I!!!I,Lipid transport and metabolism!!!Lipid transport and metabolism,,,0.08655646397086607,,,0.059238837277451065,,,,0.1240988386874285,,,0.02511604150039931,,0.10845389505815327,,,0.06041486134356192,0.11456040201248376,0.1653432717954204,,,0.1775153143327068
c_MHASMcontig_1703311,NAT,2572304,integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,0.044738073474362185,,,,,
c_MHASMcontig_1730352,NAT,2603156,integron,X,"Mobilome: prophages, transposons",,,,,,,,,,,0.020221550994971586,,,,,,,,,,,,
